,Usia,Gender,Gaji,Jumalh-Anak
3451,56,P,3-5jt,1
3452,48,L,5-10jt,5
3453,47,P,1-3jt,2
3454,21,L,5-10jt,2
3455,40,L,1-3jt,0
3456,22,L,5-10jt,5
3457,60,L,3-5jt,1
3458,52,P,1-3jt,2
3459,19,L,5-10jt,6
3460,23,L,5-10jt,5
3461,37,P,5-10jt,0
3462,21,P,1-3jt,5
3463,59,P,3-5jt,2
3464,45,P,3-5jt,2
3465,23,P,5-10jt,5
3466,42,P,3-5jt,3
3467,32,L,1-3jt,4
3468,26,L,1-3jt,2
3469,45,P,1-3jt,6
3470,24,L,3-5jt,4
3471,37,L,3-5jt,5
3472,22,P,1-3jt,1
3473,17,L,5-10jt,3
3474,47,P,1-3jt,5
3475,34,P,3-5jt,0
3476,59,P,5-10jt,4
3477,43,P,3-5jt,2
3478,59,P,3-5jt,4
3479,31,P,5-10jt,0
3480,38,L,5-10jt,4
3481,31,L,3-5jt,2
3482,36,P,5-10jt,0
3483,41,P,3-5jt,6
3484,46,L,1-3jt,4
3485,54,P,3-5jt,5
3486,47,P,1-3jt,3
3487,41,L,3-5jt,6
3488,55,P,5-10jt,3
3489,58,P,3-5jt,4
3490,60,P,1-3jt,3
3491,28,P,5-10jt,2
3492,50,P,5-10jt,4
3493,34,P,3-5jt,4
3494,20,P,1-3jt,2
3495,52,L,5-10jt,5
3496,50,P,3-5jt,4
3497,30,L,5-10jt,0
3498,31,P,1-3jt,6
3499,23,L,3-5jt,6
3500,28,L,3-5jt,3
3501,24,P,5-10jt,2
3502,30,P,5-10jt,5
3503,23,P,1-3jt,2
3504,46,L,3-5jt,2
3505,24,P,1-3jt,4
3506,42,L,5-10jt,6
3507,22,L,5-10jt,3
3508,45,P,3-5jt,2
3509,19,L,5-10jt,6
3510,23,L,3-5jt,2
3511,48,L,3-5jt,6
3512,21,P,3-5jt,0
3513,60,P,1-3jt,1
3514,21,P,3-5jt,5
3515,41,L,1-3jt,2
3516,60,L,5-10jt,3
3517,51,L,5-10jt,0
3518,27,P,3-5jt,3
3519,34,L,1-3jt,0
3520,56,L,1-3jt,3
3521,43,P,3-5jt,5
3522,45,P,3-5jt,5
3523,59,L,5-10jt,2
3524,34,L,1-3jt,6
3525,38,P,5-10jt,0
3526,18,L,5-10jt,0
3527,57,P,1-3jt,0
3528,29,P,5-10jt,4
3529,29,P,5-10jt,1
3530,26,P,5-10jt,0
3531,51,P,1-3jt,3
3532,32,P,5-10jt,5
3533,36,P,5-10jt,4
3534,58,L,3-5jt,3
3535,23,P,5-10jt,3
3536,60,P,5-10jt,3
3537,30,L,1-3jt,0
3538,44,L,5-10jt,5
3539,21,L,3-5jt,4
3540,34,P,3-5jt,1
3541,35,L,5-10jt,2
3542,56,P,5-10jt,4
3543,47,P,3-5jt,2
3544,36,P,3-5jt,4
3545,50,P,5-10jt,6
3546,38,L,1-3jt,6
3547,53,L,3-5jt,1
3548,52,L,1-3jt,3
3549,42,L,1-3jt,3
3550,59,P,1-3jt,5
3551,60,P,3-5jt,6
3552,25,P,5-10jt,0
3553,55,P,5-10jt,6
3554,39,P,5-10jt,0
3555,44,P,1-3jt,2
3556,59,L,3-5jt,4
3557,57,P,1-3jt,1
3558,53,L,5-10jt,2
3559,25,L,5-10jt,1
3560,35,P,5-10jt,4
3561,40,P,3-5jt,1
3562,47,P,5-10jt,0
3563,58,P,3-5jt,0
3564,28,P,5-10jt,2
3565,49,P,1-3jt,4
3566,32,P,1-3jt,0
3567,30,L,5-10jt,6
3568,55,L,1-3jt,5
3569,23,L,1-3jt,3
3570,42,P,1-3jt,0
3571,35,L,3-5jt,0
3572,30,L,3-5jt,4
3573,24,P,1-3jt,6
3574,41,P,3-5jt,6
3575,20,L,5-10jt,4
3576,36,L,3-5jt,3
3577,25,P,3-5jt,3
3578,26,P,1-3jt,6
3579,50,L,5-10jt,5
3580,31,L,3-5jt,6
3581,18,L,5-10jt,2
3582,39,L,1-3jt,3
3583,42,L,5-10jt,2
3584,40,L,5-10jt,3
3585,33,P,5-10jt,6
3586,38,P,1-3jt,2
3587,53,P,5-10jt,3
3588,53,P,1-3jt,6
3589,58,P,1-3jt,1
3590,27,P,1-3jt,1
3591,18,L,3-5jt,6
3592,43,P,5-10jt,4
3593,32,P,5-10jt,4
3594,28,L,3-5jt,3
3595,38,L,1-3jt,4
3596,34,L,1-3jt,2
3597,43,P,5-10jt,2
3598,37,L,3-5jt,5
3599,33,P,3-5jt,2
3600,31,L,1-3jt,6
3601,25,L,3-5jt,0
3602,31,L,5-10jt,6
3603,59,L,3-5jt,4
3604,40,P,3-5jt,5
3605,35,L,5-10jt,1
3606,39,P,1-3jt,6
3607,56,L,3-5jt,6
3608,22,L,1-3jt,0
3609,54,P,5-10jt,6
3610,39,P,3-5jt,6
3611,23,L,1-3jt,5
3612,40,P,1-3jt,0
3613,27,L,1-3jt,1
3614,45,P,1-3jt,1
3615,25,P,3-5jt,2
3616,23,L,1-3jt,1
3617,30,P,3-5jt,5
3618,46,L,3-5jt,4
3619,57,L,5-10jt,4
3620,58,P,1-3jt,0
3621,33,L,3-5jt,4
3622,25,P,3-5jt,6
3623,17,P,1-3jt,6
3624,22,L,3-5jt,4
3625,17,P,1-3jt,4
3626,57,L,5-10jt,3
3627,31,P,5-10jt,0
3628,57,L,5-10jt,2
3629,51,P,1-3jt,6
3630,60,L,3-5jt,0
3631,52,L,1-3jt,4
3632,33,P,5-10jt,3
3633,43,L,5-10jt,3
3634,56,L,5-10jt,4
3635,44,L,1-3jt,2
3636,53,P,1-3jt,5
3637,44,L,5-10jt,5
3638,37,L,5-10jt,6
3639,50,L,1-3jt,5
3640,22,P,1-3jt,1
3641,27,P,3-5jt,4
3642,42,L,3-5jt,6
3643,42,L,3-5jt,6
3644,56,L,3-5jt,2
3645,27,L,1-3jt,3
3646,21,P,1-3jt,0
3647,18,P,3-5jt,4
3648,30,L,3-5jt,6
3649,28,P,1-3jt,2
3650,58,P,5-10jt,5
3651,48,P,3-5jt,3
3652,23,P,3-5jt,6
3653,34,L,3-5jt,2
3654,46,L,3-5jt,1
3655,41,P,3-5jt,6
3656,50,P,5-10jt,3
3657,35,P,3-5jt,5
3658,43,L,1-3jt,6
3659,36,L,3-5jt,1
3660,18,P,3-5jt,6
3661,41,P,5-10jt,2
3662,44,L,5-10jt,6
3663,24,P,3-5jt,4
3664,24,P,1-3jt,5
3665,38,L,1-3jt,1
3666,43,L,5-10jt,5
3667,19,P,3-5jt,3
3668,39,L,3-5jt,4
3669,39,L,3-5jt,2
3670,30,L,3-5jt,4
3671,27,L,1-3jt,3
3672,55,L,1-3jt,1
3673,26,P,5-10jt,6
3674,19,L,1-3jt,0
3675,57,P,5-10jt,3
3676,48,L,1-3jt,6
3677,56,L,5-10jt,6
3678,44,P,3-5jt,4
3679,38,P,5-10jt,1
3680,47,P,1-3jt,4
3681,46,L,3-5jt,6
3682,59,L,1-3jt,5
3683,49,L,1-3jt,3
3684,57,P,3-5jt,2
3685,22,P,1-3jt,6
3686,37,P,1-3jt,1
3687,18,L,1-3jt,4
3688,44,P,1-3jt,0
3689,37,L,3-5jt,2
3690,21,L,3-5jt,5
3691,24,L,3-5jt,4
3692,56,L,1-3jt,5
3693,40,P,1-3jt,1
3694,43,L,1-3jt,5
3695,54,P,3-5jt,2
3696,33,L,1-3jt,1
3697,60,L,1-3jt,6
3698,21,P,1-3jt,3
3699,34,P,3-5jt,6
3700,25,P,5-10jt,1
3701,50,L,5-10jt,0
3702,32,L,5-10jt,0
3703,34,L,5-10jt,5
3704,29,L,3-5jt,4
3705,59,L,3-5jt,4
3706,25,P,1-3jt,6
3707,32,L,1-3jt,2
3708,54,L,3-5jt,4
3709,26,L,1-3jt,4
3710,39,P,3-5jt,2
3711,48,P,1-3jt,6
3712,40,P,5-10jt,3
3713,43,L,3-5jt,4
3714,52,P,5-10jt,6
3715,56,L,3-5jt,1
3716,51,P,3-5jt,3
3717,54,P,3-5jt,0
3718,52,P,5-10jt,2
3719,54,P,3-5jt,0
3720,51,P,5-10jt,4
3721,33,P,3-5jt,3
3722,44,L,1-3jt,3
3723,46,L,1-3jt,2
3724,59,L,1-3jt,4
3725,34,P,3-5jt,6
3726,60,L,1-3jt,4
3727,27,P,3-5jt,3
3728,45,L,1-3jt,2
3729,17,P,5-10jt,6
3730,35,P,5-10jt,3
3731,44,L,1-3jt,5
3732,48,P,1-3jt,5
3733,20,L,5-10jt,2
3734,31,P,5-10jt,5
3735,46,P,1-3jt,2
3736,56,L,1-3jt,0
3737,31,P,5-10jt,5
3738,18,L,1-3jt,5
3739,27,L,1-3jt,5
3740,21,L,5-10jt,1
3741,50,P,1-3jt,4
3742,24,P,3-5jt,5
3743,32,P,3-5jt,3
3744,23,L,5-10jt,3
3745,35,L,3-5jt,3
3746,43,L,3-5jt,5
3747,29,P,5-10jt,4
3748,57,P,1-3jt,4
3749,60,P,3-5jt,3
3750,37,P,1-3jt,1
3751,30,P,1-3jt,6
3752,38,L,5-10jt,6
3753,27,L,3-5jt,3
3754,38,L,1-3jt,0
3755,27,L,3-5jt,0
3756,51,L,5-10jt,4
3757,28,P,3-5jt,0
3758,42,P,5-10jt,1
3759,55,P,3-5jt,6
3760,43,L,5-10jt,0
3761,58,L,1-3jt,1
3762,55,L,1-3jt,4
3763,47,L,3-5jt,1
3764,42,L,5-10jt,4
3765,42,L,1-3jt,2
3766,40,P,5-10jt,5
3767,45,P,5-10jt,1
3768,24,P,5-10jt,6
3769,60,L,3-5jt,3
3770,34,P,3-5jt,4
3771,31,P,1-3jt,5
3772,36,P,1-3jt,4
3773,55,P,5-10jt,0
3774,44,L,5-10jt,4
3775,33,P,5-10jt,2
3776,20,L,1-3jt,0
3777,50,P,1-3jt,6
3778,43,P,5-10jt,5
3779,32,L,3-5jt,1
3780,18,P,1-3jt,1
3781,34,P,1-3jt,3
3782,24,L,5-10jt,0
3783,35,P,5-10jt,3
3784,22,L,1-3jt,1
3785,23,L,5-10jt,5
3786,19,P,5-10jt,5
3787,35,L,5-10jt,6
3788,40,P,3-5jt,4
3789,28,L,1-3jt,0
3790,37,P,5-10jt,0
3791,44,L,3-5jt,2
3792,28,P,3-5jt,1
3793,34,P,3-5jt,2
3794,40,L,1-3jt,5
3795,24,P,3-5jt,3
3796,19,P,1-3jt,2
3797,44,L,3-5jt,1
3798,51,P,5-10jt,6
3799,26,L,3-5jt,2
3800,57,P,3-5jt,0
3801,52,P,1-3jt,5
3802,58,L,3-5jt,1
3803,32,P,1-3jt,4
3804,50,P,1-3jt,6
3805,38,P,1-3jt,5
3806,24,L,1-3jt,0
3807,43,P,1-3jt,5
3808,49,L,3-5jt,5
3809,34,L,5-10jt,6
3810,20,L,3-5jt,3
3811,37,L,3-5jt,4
3812,28,P,3-5jt,4
3813,24,L,1-3jt,3
3814,58,P,3-5jt,6
3815,55,P,5-10jt,6
3816,59,P,1-3jt,0
3817,54,P,3-5jt,1
3818,34,L,5-10jt,0
3819,22,P,1-3jt,6
3820,34,P,5-10jt,2
3821,32,P,5-10jt,6
3822,52,L,5-10jt,1
3823,38,P,5-10jt,4
3824,57,P,5-10jt,3
3825,44,L,3-5jt,1
3826,42,L,5-10jt,1
3827,19,P,3-5jt,1
3828,53,P,3-5jt,2
3829,25,L,3-5jt,6
3830,32,L,5-10jt,3
3831,25,P,3-5jt,4
3832,52,P,5-10jt,6
3833,41,P,3-5jt,2
3834,49,L,1-3jt,5
3835,56,P,5-10jt,5
3836,56,L,3-5jt,1
3837,35,P,3-5jt,5
3838,27,L,3-5jt,4
3839,41,P,1-3jt,4
3840,21,L,1-3jt,6
3841,21,P,1-3jt,4
3842,19,L,1-3jt,2
3843,58,P,1-3jt,6
3844,31,P,5-10jt,5
3845,34,L,5-10jt,6
3846,25,P,5-10jt,6
3847,24,P,3-5jt,2
3848,36,P,3-5jt,0
3849,45,L,1-3jt,5
3850,50,P,5-10jt,5
3851,21,L,1-3jt,0
3852,17,L,1-3jt,4
3853,58,L,3-5jt,0
3854,55,P,3-5jt,5
3855,22,L,3-5jt,1
3856,49,P,3-5jt,1
3857,43,P,5-10jt,0
3858,22,P,3-5jt,0
3859,43,L,1-3jt,0
3860,41,L,5-10jt,4
3861,49,L,3-5jt,2
3862,53,P,1-3jt,0
3863,46,P,3-5jt,1
3864,23,L,5-10jt,0
3865,24,L,3-5jt,2
3866,34,L,1-3jt,5
3867,36,P,1-3jt,6
3868,59,L,1-3jt,2
3869,59,P,3-5jt,2
3870,29,L,3-5jt,6
3871,54,L,5-10jt,6
3872,19,P,5-10jt,4
3873,20,L,5-10jt,1
3874,27,L,1-3jt,5
3875,23,P,5-10jt,4
3876,26,L,5-10jt,2
3877,22,L,1-3jt,0
3878,56,P,3-5jt,6
3879,33,P,3-5jt,3
3880,41,P,5-10jt,6
3881,57,L,1-3jt,2
3882,33,L,5-10jt,6
3883,52,P,1-3jt,3
3884,44,L,5-10jt,3
3885,46,L,3-5jt,1
3886,52,L,1-3jt,6
3887,17,P,1-3jt,4
3888,55,L,3-5jt,6
3889,56,L,1-3jt,3
3890,40,P,3-5jt,2
3891,34,P,5-10jt,6
3892,21,P,3-5jt,0
3893,28,L,5-10jt,6
3894,20,P,5-10jt,6
3895,48,L,1-3jt,6
3896,43,P,1-3jt,0
3897,35,P,5-10jt,4
3898,31,P,1-3jt,6
3899,20,L,1-3jt,6
3900,23,L,5-10jt,4
3901,37,L,1-3jt,0
3902,29,L,5-10jt,0
3903,41,P,3-5jt,3
3904,27,P,5-10jt,6
3905,45,P,1-3jt,6
3906,36,P,5-10jt,3
3907,33,P,3-5jt,5
3908,17,P,1-3jt,4
3909,50,L,3-5jt,3
3910,23,L,3-5jt,3
3911,29,L,1-3jt,6
3912,56,L,3-5jt,1
3913,48,L,5-10jt,5
3914,17,L,3-5jt,2
3915,20,P,3-5jt,3
3916,24,P,1-3jt,4
3917,35,P,5-10jt,3
3918,27,L,1-3jt,6
3919,43,L,5-10jt,0
3920,37,L,3-5jt,2
3921,57,P,5-10jt,1
3922,17,P,3-5jt,3
3923,58,L,3-5jt,6
3924,54,P,5-10jt,1
3925,49,L,3-5jt,1
3926,48,L,1-3jt,1
3927,23,P,5-10jt,1
3928,39,P,5-10jt,4
3929,59,P,5-10jt,4
3930,35,L,3-5jt,4
3931,24,L,3-5jt,2
3932,52,L,1-3jt,6
3933,60,L,5-10jt,0
3934,58,P,3-5jt,2
3935,55,P,1-3jt,2
3936,54,L,3-5jt,6
3937,45,L,1-3jt,0
3938,45,L,1-3jt,3
3939,42,L,3-5jt,0
3940,55,L,1-3jt,4
3941,43,L,5-10jt,4
3942,40,P,3-5jt,1
3943,29,P,1-3jt,2
3944,31,P,5-10jt,5
3945,48,P,1-3jt,3
3946,31,L,3-5jt,4
3947,38,P,1-3jt,3
3948,50,L,5-10jt,3
3949,28,P,1-3jt,6
3950,27,L,5-10jt,5
3951,31,L,3-5jt,3
3952,19,L,5-10jt,1
3953,26,P,1-3jt,3
3954,49,P,1-3jt,0
3955,60,P,5-10jt,5
3956,27,P,3-5jt,1
3957,42,L,3-5jt,4
3958,56,L,3-5jt,2
3959,25,L,1-3jt,4
3960,42,L,5-10jt,1
3961,43,P,3-5jt,1
3962,20,P,3-5jt,2
3963,38,L,3-5jt,6
3964,32,P,5-10jt,6
3965,31,P,1-3jt,2
3966,54,L,3-5jt,4
3967,25,P,3-5jt,3
3968,23,P,5-10jt,1
3969,35,L,1-3jt,6
3970,36,P,5-10jt,0
3971,58,P,1-3jt,4
3972,54,L,5-10jt,0
3973,41,P,5-10jt,1
3974,39,P,3-5jt,1
3975,31,P,3-5jt,3
3976,33,P,5-10jt,3
3977,26,L,3-5jt,3
3978,40,L,5-10jt,4
3979,17,L,5-10jt,2
3980,25,L,1-3jt,0
3981,59,P,3-5jt,2
3982,29,P,1-3jt,3
3983,20,P,3-5jt,2
3984,33,L,5-10jt,3
3985,35,L,5-10jt,5
3986,22,L,1-3jt,3
3987,21,P,1-3jt,6
3988,37,P,1-3jt,2
3989,59,P,1-3jt,0
3990,30,L,1-3jt,6
3991,39,L,5-10jt,4
3992,51,L,1-3jt,6
3993,41,P,5-10jt,5
3994,25,P,3-5jt,5
3995,35,L,5-10jt,4
3996,51,L,1-3jt,2
3997,56,P,5-10jt,6
3998,46,P,5-10jt,6
3999,22,P,3-5jt,2
4000,18,L,5-10jt,5
4001,34,L,3-5jt,2
4002,59,P,1-3jt,2
4003,51,P,1-3jt,1
4004,40,L,5-10jt,0
4005,40,P,1-3jt,1
4006,60,L,3-5jt,6
4007,55,L,3-5jt,0
4008,30,L,1-3jt,3
4009,47,L,5-10jt,6
4010,54,L,1-3jt,0
4011,18,L,5-10jt,2
4012,22,L,1-3jt,1
4013,34,L,5-10jt,2
4014,45,P,5-10jt,3
4015,43,L,3-5jt,3
4016,35,P,1-3jt,1
4017,18,P,1-3jt,5
4018,35,L,5-10jt,3
4019,17,P,1-3jt,3
4020,28,P,3-5jt,5
4021,57,L,1-3jt,5
4022,56,P,3-5jt,6
4023,30,L,5-10jt,3
4024,38,P,1-3jt,4
4025,48,P,5-10jt,0
4026,47,P,1-3jt,6
4027,17,L,5-10jt,2
4028,32,P,5-10jt,6
4029,43,P,3-5jt,3
4030,41,P,1-3jt,2
4031,57,P,1-3jt,4
4032,24,P,5-10jt,0
4033,47,P,1-3jt,4
4034,21,L,5-10jt,6
4035,21,L,5-10jt,6
4036,52,L,5-10jt,5
4037,47,L,1-3jt,2
4038,54,L,5-10jt,3
4039,57,P,5-10jt,0
4040,41,L,5-10jt,6
4041,29,P,1-3jt,0
4042,36,L,3-5jt,2
4043,42,P,3-5jt,5
4044,51,L,5-10jt,6
4045,55,L,5-10jt,0
4046,47,P,3-5jt,1
4047,29,L,1-3jt,6
4048,48,P,3-5jt,2
4049,39,L,3-5jt,6
4050,30,P,1-3jt,6
4051,21,P,3-5jt,3
4052,40,L,1-3jt,3
4053,37,L,3-5jt,1
4054,60,P,5-10jt,6
4055,30,P,5-10jt,3
4056,49,P,1-3jt,2
4057,30,L,5-10jt,1
4058,51,P,5-10jt,5
4059,47,L,5-10jt,6
4060,25,P,5-10jt,5
4061,57,P,1-3jt,3
4062,23,P,3-5jt,6
4063,43,P,3-5jt,1
4064,25,L,1-3jt,1
4065,56,L,5-10jt,6
4066,50,P,3-5jt,6
4067,37,L,1-3jt,2
4068,22,L,3-5jt,0
4069,41,L,3-5jt,5
4070,38,L,5-10jt,1
4071,24,P,1-3jt,3
4072,39,L,1-3jt,3
4073,50,P,5-10jt,2
4074,54,L,3-5jt,0
4075,44,L,1-3jt,5
4076,37,L,1-3jt,3
4077,54,L,1-3jt,5
4078,28,P,5-10jt,3
4079,31,P,3-5jt,0
4080,42,L,3-5jt,2
4081,19,P,3-5jt,3
4082,40,L,1-3jt,0
4083,42,P,3-5jt,2
4084,58,P,5-10jt,5
4085,37,L,3-5jt,2
4086,58,P,3-5jt,0
4087,46,P,1-3jt,1
4088,28,P,5-10jt,2
4089,59,L,1-3jt,2
4090,58,L,3-5jt,5
4091,41,L,5-10jt,3
4092,44,P,3-5jt,1
4093,25,L,5-10jt,4
4094,25,P,3-5jt,6
4095,17,P,5-10jt,6
4096,47,L,1-3jt,1
4097,54,L,5-10jt,4
4098,40,P,1-3jt,5
4099,49,P,1-3jt,3
4100,34,P,1-3jt,6
4101,30,P,3-5jt,0
4102,55,L,5-10jt,0
4103,19,P,3-5jt,6
4104,59,P,5-10jt,3
4105,39,P,1-3jt,4
4106,58,L,1-3jt,1
4107,55,P,1-3jt,0
4108,17,P,5-10jt,3
4109,22,L,3-5jt,6
4110,33,L,3-5jt,3
4111,51,P,5-10jt,6
4112,55,L,3-5jt,2
4113,17,L,3-5jt,6
4114,40,L,3-5jt,2
4115,37,P,3-5jt,5
4116,22,L,3-5jt,1
4117,25,P,3-5jt,6
4118,37,L,5-10jt,6
4119,17,L,1-3jt,5
4120,36,P,3-5jt,2
4121,48,P,5-10jt,0
4122,18,L,1-3jt,3
4123,27,L,3-5jt,6
4124,23,P,3-5jt,6
4125,23,L,1-3jt,4
4126,26,L,3-5jt,4
4127,54,L,1-3jt,0
4128,52,L,1-3jt,2
4129,33,P,5-10jt,6
4130,32,L,3-5jt,6
4131,56,L,3-5jt,4
4132,57,L,3-5jt,5
4133,54,P,5-10jt,0
4134,19,L,3-5jt,4
4135,50,P,1-3jt,4
4136,45,L,5-10jt,5
4137,57,P,1-3jt,5
4138,46,L,3-5jt,6
4139,38,L,1-3jt,2
4140,23,L,5-10jt,1
4141,36,P,5-10jt,1
4142,48,L,1-3jt,3
4143,46,P,1-3jt,3
4144,42,L,1-3jt,4
4145,50,L,1-3jt,2
4146,18,P,1-3jt,1
4147,53,L,5-10jt,3
4148,41,P,1-3jt,2
4149,22,L,5-10jt,0
4150,53,L,1-3jt,2
4151,50,P,1-3jt,1
4152,36,P,1-3jt,2
4153,46,L,5-10jt,4
4154,32,L,3-5jt,6
4155,56,P,1-3jt,3
4156,33,P,1-3jt,3
4157,37,L,3-5jt,0
4158,54,P,1-3jt,0
4159,23,L,1-3jt,4
4160,34,L,1-3jt,3
4161,41,L,1-3jt,3
4162,58,L,3-5jt,4
4163,57,P,5-10jt,5
4164,35,L,3-5jt,5
4165,24,P,5-10jt,1
4166,29,P,3-5jt,4
4167,47,L,1-3jt,0
4168,47,L,3-5jt,0
4169,40,L,1-3jt,3
4170,57,P,5-10jt,0
4171,31,L,1-3jt,0
4172,45,P,3-5jt,4
4173,26,L,5-10jt,4
4174,56,P,3-5jt,2
4175,19,L,5-10jt,5
4176,51,P,3-5jt,1
4177,33,P,5-10jt,6
4178,28,P,5-10jt,4
4179,28,P,1-3jt,6
4180,59,L,1-3jt,3
4181,25,L,1-3jt,4
4182,54,P,5-10jt,5
4183,24,P,5-10jt,4
4184,40,L,3-5jt,6
4185,58,L,5-10jt,4
4186,45,P,1-3jt,5
4187,35,P,1-3jt,0
4188,34,P,1-3jt,1
4189,46,P,3-5jt,4
4190,49,P,5-10jt,4
4191,43,P,5-10jt,0
4192,47,P,1-3jt,4
4193,56,L,3-5jt,0
4194,39,L,5-10jt,3
4195,45,L,5-10jt,5
4196,46,P,3-5jt,1
4197,31,P,3-5jt,6
4198,27,L,1-3jt,0
4199,50,L,3-5jt,4
4200,49,L,3-5jt,6
4201,56,L,3-5jt,0
4202,55,L,3-5jt,0
4203,54,P,3-5jt,0
4204,44,L,3-5jt,4
4205,27,P,5-10jt,2
4206,30,L,5-10jt,0
4207,36,P,3-5jt,0
4208,33,P,3-5jt,1
4209,46,L,5-10jt,4
4210,46,L,3-5jt,6
4211,23,L,5-10jt,4
4212,39,L,5-10jt,3
4213,52,L,3-5jt,4
4214,18,P,5-10jt,6
4215,45,L,1-3jt,3
4216,59,L,5-10jt,5
4217,40,P,3-5jt,5
4218,18,L,5-10jt,0
4219,22,L,3-5jt,6
4220,27,L,5-10jt,2
4221,35,L,3-5jt,4
4222,55,P,5-10jt,3
4223,43,P,1-3jt,5
4224,39,L,3-5jt,1
4225,20,L,3-5jt,3
4226,29,L,3-5jt,2
4227,28,P,1-3jt,2
4228,28,L,1-3jt,3
4229,39,P,3-5jt,4
4230,33,L,1-3jt,1
4231,60,P,5-10jt,2
4232,32,P,3-5jt,5
4233,21,L,3-5jt,6
4234,52,P,5-10jt,3
4235,30,L,5-10jt,2
4236,24,P,3-5jt,1
4237,21,P,5-10jt,0
4238,22,L,3-5jt,6
4239,54,L,5-10jt,0
4240,28,L,1-3jt,5
4241,22,L,1-3jt,2
4242,55,P,5-10jt,4
4243,35,P,3-5jt,4
4244,31,L,1-3jt,4
4245,24,P,3-5jt,1
4246,23,L,3-5jt,5
4247,22,P,5-10jt,0
4248,24,L,1-3jt,0
4249,20,L,3-5jt,1
4250,41,P,5-10jt,4
4251,26,P,5-10jt,0
4252,32,L,1-3jt,4
4253,55,L,3-5jt,6
4254,29,L,1-3jt,6
4255,19,P,5-10jt,0
4256,31,L,1-3jt,5
4257,57,P,1-3jt,4
4258,50,L,3-5jt,3
4259,46,P,5-10jt,4
4260,43,P,5-10jt,4
4261,58,P,1-3jt,1
4262,17,L,3-5jt,6
4263,47,P,1-3jt,3
4264,19,P,3-5jt,6
4265,60,L,1-3jt,2
4266,47,P,1-3jt,4
4267,51,L,3-5jt,3
4268,58,L,5-10jt,2
4269,37,L,1-3jt,0
4270,35,L,1-3jt,5
4271,23,L,5-10jt,6
4272,60,P,3-5jt,4
4273,38,L,5-10jt,2
4274,18,L,3-5jt,5
4275,41,L,1-3jt,1
4276,38,L,1-3jt,0
4277,57,L,3-5jt,1
4278,34,P,3-5jt,2
4279,21,P,1-3jt,0
4280,31,P,3-5jt,4
4281,56,L,3-5jt,2
4282,30,L,5-10jt,6
4283,34,L,1-3jt,4
4284,32,L,1-3jt,1
4285,41,L,3-5jt,3
4286,46,P,5-10jt,3
4287,54,P,5-10jt,5
4288,43,L,5-10jt,2
4289,22,L,1-3jt,5
4290,19,L,5-10jt,0
4291,48,L,5-10jt,0
4292,20,P,5-10jt,0
4293,52,P,3-5jt,1
4294,27,L,5-10jt,1
4295,31,P,5-10jt,6
4296,29,L,3-5jt,4
4297,22,L,1-3jt,6
4298,42,P,3-5jt,5
4299,56,L,5-10jt,5
4300,55,L,3-5jt,0
4301,30,P,1-3jt,1
4302,59,L,3-5jt,2
4303,23,L,3-5jt,6
4304,27,P,5-10jt,2
4305,38,L,3-5jt,3
4306,32,P,1-3jt,1
4307,38,P,3-5jt,2
4308,21,P,5-10jt,4
4309,22,P,3-5jt,1
4310,43,P,5-10jt,3
4311,57,P,1-3jt,4
4312,56,L,1-3jt,0
4313,53,P,3-5jt,0
4314,35,L,3-5jt,3
4315,33,L,1-3jt,1
4316,58,P,5-10jt,0
4317,19,P,5-10jt,5
4318,17,L,1-3jt,0
4319,38,L,5-10jt,6
4320,56,P,3-5jt,4
4321,58,P,3-5jt,5
4322,59,P,1-3jt,2
4323,23,L,3-5jt,3
4324,60,L,1-3jt,0
4325,22,L,3-5jt,2
4326,31,P,1-3jt,0
4327,45,L,1-3jt,0
4328,30,L,3-5jt,1
4329,57,L,1-3jt,0
4330,58,P,3-5jt,2
4331,22,P,1-3jt,1
4332,57,L,5-10jt,1
4333,56,P,3-5jt,6
4334,56,L,5-10jt,5
4335,32,P,1-3jt,5
4336,48,P,5-10jt,4
4337,38,P,3-5jt,6
4338,35,L,5-10jt,0
4339,40,P,3-5jt,3
4340,52,L,1-3jt,1
4341,18,P,5-10jt,6
4342,28,L,1-3jt,3
4343,19,L,3-5jt,6
4344,50,P,3-5jt,1
4345,41,L,3-5jt,4
4346,48,P,1-3jt,4
4347,37,L,5-10jt,5
4348,33,P,1-3jt,0
4349,57,P,3-5jt,5
4350,38,L,3-5jt,3
4351,30,P,3-5jt,1
4352,17,P,5-10jt,0
4353,18,P,5-10jt,3
4354,49,L,5-10jt,6
4355,32,L,3-5jt,5
4356,54,P,3-5jt,4
4357,27,P,1-3jt,2
4358,19,P,3-5jt,5
4359,60,L,3-5jt,1
4360,47,P,3-5jt,5
4361,36,L,3-5jt,4
4362,29,P,3-5jt,1
4363,36,L,1-3jt,4
4364,24,L,5-10jt,5
4365,36,P,1-3jt,6
4366,31,P,5-10jt,2
4367,42,P,3-5jt,2
4368,47,L,1-3jt,4
4369,19,L,5-10jt,1
4370,50,P,1-3jt,2
4371,40,L,3-5jt,5
4372,37,P,5-10jt,1
4373,40,P,3-5jt,0
4374,26,L,3-5jt,1
4375,43,P,1-3jt,1
4376,45,P,3-5jt,5
4377,56,P,3-5jt,2
4378,25,L,5-10jt,2
4379,36,P,3-5jt,2
4380,52,L,5-10jt,6
4381,57,L,1-3jt,0
